dataset,model_key,prompt_strategy,model_condition,topology,minority_ratio,position_config,n,entropy_baseline_mean,entropy_baseline_std,entropy_r0_mean,entropy_r0_std,entropy_r1_mean,entropy_r1_std,entropy_r2_mean,entropy_r2_std,entropy_r3_mean,entropy_r3_std,entropy_r4_mean,entropy_r4_std,entropy_shadow_mean,entropy_shadow_std,entropy_recovery
harmbench_contextual,qwen-7b-instruct,rigid:rigid,model_induced,circle,0.2,0,800,0.9566636088525016,0.7121788789037076,0.6864569901786873,0.5497627586288624,0.6121703024844166,0.5271909325167116,0.544042821311145,0.5141122774162272,0.4826719118269142,0.4896405411246975,0.44979961727881934,0.5031122962662846,0.7777975250114079,0.7587350275422389,0.3279979077325885
harmbench_contextual,qwen-7b-instruct,rigid:rigid,model_induced,circle,0.3,0,700,0.9566719897270591,0.7117921529814653,0.7117466230456414,0.5540687661473427,0.6078448956126423,0.50746039915673,0.5694251470228586,0.521046389165385,0.48868309012690964,0.49561661140517477,0.45310068061343656,0.49728750874855654,0.7613995903889695,0.7592863868519073,0.308298909775533
harmbench_contextual,qwen-7b-instruct,rigid:rigid,model_induced,fc,0.1,0,900,0.9568765797781799,0.7120607543529084,0.6056808317912747,0.5829562418589995,0.6415654902697042,0.5286687683824293,0.4867893276823922,0.5076044680081782,0.49819979790836366,0.5319019728407961,0.4270638648218491,0.5292514150921075,0.8021559554496548,0.8185948460749125,0.3750920906278057
harmbench_contextual,qwen-7b-instruct,rigid:rigid,model_induced,fc,0.2,0,800,0.9565006678634012,0.712176192075852,0.6492810595986758,0.6261951638652595,0.592432908508294,0.5188410840937061,0.5285469193640117,0.5186323684549993,0.5410183695604968,0.589143272028874,0.528515104140356,0.5716462755097407,0.8895944736693437,0.7929108762352545,0.3610793695289878
harmbench_contextual,qwen-7b-instruct,rigid:rigid,model_induced,fc,0.3,0,700,0.9565340552523065,0.7118870997997379,0.5765255513628441,0.5659704746833913,0.5998413774123497,0.5259238063839015,0.49239792623509937,0.4871326645864434,0.5193176392461808,0.5626039010780677,0.46494530786811605,0.5119167001726628,0.9081113913255479,0.7954775571258406,0.4431660834574318
harmbench_contextual,qwen-7b-instruct,rigid:rigid,model_induced,star,0.1,0,900,0.9568379475307064,0.7121718655093118,0.6413621823183762,0.5511534153652273,0.585500071671769,0.5309728070163832,0.6409903512172427,0.6184788710138392,0.6093516833878423,0.5468684934607649,0.5329685263854866,0.5078559041193531,0.8088322948312907,0.7208502638692378,0.27586376844580407
harmbench_contextual,qwen-7b-instruct,rigid:rigid,model_induced,star,0.1,1,900,0.9566460708771729,0.7121295968271318,1.0214287772343118,0.6757583676211951,1.1653361312447355,0.5728031621874521,1.0972391969647914,0.5774534438964508,1.1563811086813665,0.606609317264924,1.0976627378300752,0.6330710688169321,0.9954388991178204,0.7221287124906259,-0.10222383871225482
harmbench_contextual,qwen-7b-instruct,rigid:rigid,model_induced,star,0.2,0,800,0.9567833911079865,0.7120659159385082,0.6423399393733499,0.549890043958143,0.5601405893383257,0.5067794413042289,0.6242266375229829,0.5805005781689957,0.6220619829695708,0.5491652453023167,0.5589589535258825,0.5388642799081863,0.7623028400169908,0.7271386613246505,0.20334388649110824
harmbench_contextual,qwen-7b-instruct,rigid:rigid,model_induced,star,0.2,1,800,0.9567625283827087,0.7120695794599307,1.016794880182048,0.6803771070850069,1.134793732517889,0.6241487421041257,1.1505658476214915,0.6131439784796611,1.1021255606168268,0.5903310896383025,1.152039640196175,0.5840884359092249,1.002682473409833,0.7232644476652279,-0.14935716678634203
harmbench_contextual,qwen-7b-instruct,rigid:rigid,model_induced,star,0.3,0,700,0.9564936899438317,0.7120413457738166,0.6401844530189574,0.5536700906953014,0.5740938619211318,0.5207960894550324,0.6334343201877025,0.5359748655738271,0.6493176546312993,0.5568227167660077,0.5577336855031145,0.5079282818887116,0.8244018390546929,0.7205133170826978,0.26666815355157836
harmbench_contextual,qwen-7b-instruct,rigid:rigid,model_induced,star,0.3,1,700,0.9565483662960005,0.7119960817681716,1.0202747325566357,0.6981181239215133,1.101091591803591,0.6203009980074875,1.0777339351203612,0.5415929522218801,1.080661521003116,0.5902294418560937,1.0710581849813914,0.5863918152303346,1.0353945918806025,0.7416718950601786,-0.035663593100788926
harmbench_copyright,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.1,0,900,1.4347825560704914,0.22524856471805302,0.643475418535518,0.43687480008362695,0.5697377793262586,0.4156491236201311,0.6096735947389865,0.4364008439132976,0.6269002488001788,0.43470348958572996,0.6019570333089818,0.44243019629952113,0.8008732464795252,0.4782648281547261,0.19891621317054342
harmbench_copyright,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.1,1,900,1.4350597053440575,0.22508336384354713,0.628841068690345,0.4411869950752731,0.5779528922417323,0.41481439334329545,0.5961554357685109,0.41537706388287454,0.6262142634016477,0.42738406175999455,0.6107660388462328,0.42561989608777173,0.7813165037103706,0.4765131430933129,0.17055046486413783
harmbench_copyright,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.1,2,900,1.4351546324900073,0.2251882133053489,0.5758584807498419,0.4013462381384135,0.49068036746171706,0.3554785103160945,0.4829539144566973,0.354180261611976,0.49186063141460207,0.35354938105183426,0.48764616661762616,0.3735537872907633,0.7639854536611868,0.47392285563905057,0.2763392870435606
harmbench_copyright,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.2,0,800,1.435207618721834,0.22544274923410196,0.6730659153289876,0.433744144399138,0.5929455439798481,0.4208714848632347,0.6285311071964572,0.44674011261694474,0.6477481332928835,0.43292611928578234,0.6123389399475441,0.4389246025085091,0.780208867573474,0.46819783531440956,0.1678699276259299
harmbench_copyright,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.2,1,800,1.4354249245011683,0.22509812311591465,0.6543712914299417,0.44223044841630776,0.6133362038258308,0.44032867683920585,0.6455654447991768,0.44785706503606887,0.6481397263075789,0.43343912674199125,0.6432703323067058,0.4353847499993307,0.74680316450785,0.46043638927276703,0.10353283220114418
harmbench_copyright,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.2,2,800,1.4355301520911752,0.2252326861317642,0.596198532486558,0.40314759386366206,0.5124857757487087,0.35457762099441376,0.4856711361829602,0.34770743779241325,0.4910175581986833,0.34758080500813,0.4829229265938534,0.35794309401055746,0.7481323058631475,0.46018079684077484,0.2652093792692941
harmbench_copyright,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.3,0,700,1.4353345330321603,0.22516755750357026,0.6812777152539183,0.4401052511939061,0.6018188296444111,0.43064368471395315,0.6516322051806553,0.4575997513991136,0.6826385859822625,0.44350053219656577,0.6461677293324569,0.4478268168426876,0.8073774215406164,0.48472558861082693,0.1612096922081595
harmbench_copyright,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.3,1,700,1.4352858686171677,0.22551991743597768,0.664206740889228,0.44976870339099145,0.6361341213998654,0.4515241356804496,0.6612339488375517,0.458482725401674,0.6613441992244724,0.44818567955569866,0.6449237216199009,0.44719712157785446,0.7572066289059299,0.4609877069376678,0.11228290728602908
harmbench_copyright,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.3,2,700,1.4353234586319124,0.22549435126464745,0.5914265892341845,0.40098517036574777,0.5166590059816575,0.3562972939553342,0.4921879026650363,0.34724407511137184,0.517979328381907,0.35645351361906885,0.49327187356322727,0.3680250020186219,0.7539056535710886,0.45582537778061194,0.26063378000786136
harmbench_copyright,qwen-7b-instruct,rigid:rigid,model_induced,circle,0.1,0,900,1.4352969671297382,0.22534833773547186,0.5217753031833732,0.3482984928859636,0.5363633239706052,0.34160845061616046,0.567913952031598,0.35840642668707107,0.5772049290932997,0.38772621951025954,0.5422693463896829,0.39451838692196833,0.8976719376069899,0.5365634533955371,0.355402591217307
harmbench_copyright,qwen-7b-instruct,rigid:rigid,model_induced,circle,0.2,0,800,1.4353001794746865,0.225236433424163,0.5284423622342639,0.3466576755119542,0.5333827086189804,0.3347142673837369,0.578782143515394,0.362241040934123,0.5804499028415738,0.3752503776669696,0.5469141731760644,0.40098621180113003,0.8951047137865348,0.5316886435348525,0.3481905406104704
harmbench_copyright,qwen-7b-instruct,rigid:rigid,model_induced,circle,0.3,0,700,1.4354904949481937,0.22533377665237586,0.5401226927799813,0.3516021648334023,0.5416747180976367,0.33466481529919184,0.5726804900252382,0.3663294134228403,0.5750215450943188,0.38263562162037584,0.5417937749874212,0.39506628092063245,0.8915715002349934,0.5212652427483989,0.3497777252475722
harmbench_copyright,qwen-7b-instruct,rigid:rigid,model_induced,fc,0.1,0,900,1.4354106266179951,0.22556389598605178,0.6792708979761141,0.4219398179439984,0.8435598031107601,0.4001575394423124,0.7503168141220817,0.5076594060928122,0.6426797235315114,0.436574145664072,0.4707388619902569,0.42830978498683053,1.1211234202511309,0.5592634635698251,0.650384558260874
harmbench_copyright,qwen-7b-instruct,rigid:rigid,model_induced,fc,0.2,0,800,1.4352552714985762,0.2258118622348399,0.7429209648813184,0.44402026612529105,0.7333567816942786,0.3877425266919263,0.6620505625823268,0.4479403168746269,0.6230295134367343,0.43486226602209505,0.5287639576384594,0.43246160063306965,1.060694333556839,0.582590954601378,0.5319303759183797
harmbench_copyright,qwen-7b-instruct,rigid:rigid,model_induced,fc,0.3,0,700,1.4347520230523518,0.2257580162683116,0.6771750102819324,0.4781161800663334,0.7496575964957252,0.37938922681758835,0.700644868597261,0.45043443616044565,0.640226365021016,0.39334918824042553,0.5491227518793549,0.41490335270438733,0.9905394193473833,0.5742972338820777,0.44141666746802843
harmbench_copyright,qwen-7b-instruct,rigid:rigid,model_induced,star,0.1,0,900,1.435411615835574,0.22559625634905117,0.5193927731138694,0.40685367115646165,0.5044081349138407,0.3768605402052727,0.5993737109316907,0.4263330911112248,0.5772360975886535,0.43491343397293225,0.5981000556391096,0.5002968288514932,0.9158703761839976,0.5571609897949595,0.31777032054488796
harmbench_copyright,qwen-7b-instruct,rigid:rigid,model_induced,star,0.1,1,900,1.435379196870695,0.22523572262072275,1.1545532535011818,0.40020271922744405,1.1930045110801373,0.3347194518024127,1.1635317149236633,0.33955875125169466,1.111797986837932,0.38189383764129387,1.0604410639700501,0.35899962069062913,0.8849803130882447,0.4290942481950825,-0.17546075088180546
harmbench_copyright,qwen-7b-instruct,rigid:rigid,model_induced,star,0.2,0,800,1.4354394106713477,0.22535917234957112,0.5278138851410056,0.39716957299008726,0.5061295623463213,0.36482822642148083,0.5574195571490964,0.39207668160918374,0.5250506187674293,0.4278691310757567,0.5168382688304242,0.4476340128722558,0.9583563826929122,0.5671306089701311,0.44151811386248807
harmbench_copyright,qwen-7b-instruct,rigid:rigid,model_induced,star,0.2,1,800,1.435408012092619,0.22523614925795246,1.1175027016492465,0.41273149977743057,1.2139812998822537,0.37781745923463406,1.1906627883605907,0.34808166377194844,1.2222049388855232,0.3675359165524087,1.118886553135217,0.3748337806642761,0.9815663339337888,0.5509732197826054,-0.13732021920142823
harmbench_copyright,qwen-7b-instruct,rigid:rigid,model_induced,star,0.3,0,700,1.4352496197059879,0.22525252369836407,0.5160425323540855,0.39109009617486606,0.473907126931756,0.35221713178930547,0.5810891268613116,0.4000195817372875,0.5658749815479954,0.4329236091062424,0.6082293442398865,0.45004268382760676,0.9311512009689981,0.5385149207068228,0.32292185672911156
harmbench_copyright,qwen-7b-instruct,rigid:rigid,model_induced,star,0.3,1,700,1.4353186355894116,0.22562701325764545,1.0473469201831764,0.45528704681626975,1.0894817602192104,0.37162084729015216,1.0511818334183214,0.4054673539983689,1.045109304374926,0.38368238413330497,0.9750256095981071,0.4063852812472779,1.0710728665811287,0.4654216641743279,0.09604725698302152
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.1,0,1800,0.4788241613585387,0.5001313120399388,0.560039830532175,0.5724655023051466,0.6683631851319062,0.5427381928286058,0.5862756006012473,0.5438762610844924,0.5846525772816042,0.5502149101850022,0.584266848958351,0.564701158863904,0.6729706867341869,0.6339144292791719,0.0887038377758359
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.1,1,1800,0.47911716149114797,0.5005532133463466,0.5287851644572322,0.5763155124501625,0.6233817150488128,0.5492018906034225,0.5782192931085326,0.5396946089821746,0.5889345158764872,0.560246376582746,0.5496814342509801,0.543137054487432,0.6835902693071444,0.6015941013305888,0.13390883505616424
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.1,2,1800,0.4793087471196812,0.5007548469920714,0.5007336722298109,0.5558263638525819,0.5749698274504695,0.5164807719825788,0.5073491186569871,0.5048995397664692,0.48889780509708214,0.5016391991892273,0.4676494253797723,0.49589388013875035,0.6305209897212464,0.6116077742481472,0.1628715643414741
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.2,0,1600,0.47929324943869395,0.5007599196387617,0.5734925218081698,0.5812639432576239,0.6652852653837487,0.5458712533219249,0.5961805222818303,0.5546720671739468,0.5847494796045064,0.565268766632304,0.5726454959629445,0.5646329033098192,0.6734708423826195,0.6268924281320777,0.100825346419675
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.2,1,1600,0.47927926429481077,0.5010077331973123,0.535461156958601,0.582980818758383,0.6319444305529989,0.5603936926273678,0.5780718114436977,0.5495675072674722,0.585381242648148,0.5729244325447741,0.5532365048802794,0.5650515359043614,0.6821453905577743,0.6060027385724787,0.12890888567749492
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.2,2,1600,0.4792631970217869,0.5009218536345807,0.5037750557725851,0.5587697344009623,0.5677018092394553,0.5146447981486655,0.5006734241217249,0.5048558603477243,0.4815692480560074,0.5105172740640891,0.45315805767960154,0.49840540828302443,0.6126464966740667,0.6071456770658921,0.15948843899446513
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.3,0,1400,0.479249975698268,0.5006682662309491,0.5821567353605681,0.5868196811592012,0.6755867126687337,0.5544340103210851,0.6115291094278749,0.5648207393325859,0.6039020099687243,0.5805461153948775,0.5917192767400767,0.5624383350364689,0.6783205307516025,0.6320180366989733,0.08660125401152574
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.3,1,1400,0.47940404735220243,0.5009550224455496,0.5330753050155074,0.584318303137125,0.6359428475414056,0.564802143331132,0.5868744877182757,0.5663091930085262,0.579635948877029,0.5794625336913057,0.5537342081764836,0.5574702413171646,0.6821489860445465,0.608099076866341,0.128414777868063
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.3,2,1400,0.47911443865427567,0.5005358388717392,0.49869743862572574,0.5571052140986111,0.5710006120688723,0.5240823571366016,0.5035737835482873,0.5062588545517505,0.48365018137516813,0.5088838491625648,0.4574045546297015,0.49903609814305916,0.6130322131437871,0.5960079704001655,0.1556276585140856
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,circle,0.1,0,1800,0.4790318650543399,0.5005906207191392,0.7569837911411571,0.5798734620164059,0.5651459300759283,0.5549054293661296,0.5125087547771389,0.5896822338596667,0.46807032597082865,0.5744575517495792,0.40026163794701813,0.5252227519775321,0.4760076331979693,0.6458327148746856,0.07574599525095116
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,circle,0.2,0,1600,0.47898305414637066,0.5006375830784048,0.7609100585338215,0.5833415943117821,0.572433345966963,0.5700212976348905,0.4908711998921813,0.5618120952623827,0.4546897220117873,0.5676796859082535,0.38442929260756536,0.5237961547585757,0.4599948070945265,0.6356054962538644,0.07556551448696114
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,circle,0.3,0,1400,0.47926300066803446,0.500747223549226,0.772043314838204,0.5820287353568995,0.5766537111241856,0.5719559883002632,0.4952313568217977,0.5547111444808543,0.4479706655119047,0.5462846131688257,0.4003523004632566,0.5192698375621692,0.486529511392056,0.6500662843438744,0.08617721092879943
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,fc,0.1,0,1800,0.4790201253561997,0.5004467498980637,0.6984537121055991,0.49292735930415005,0.6465865141894385,0.5351396572323358,0.44638149186136666,0.5533885349968088,0.35812202843180585,0.5347730186124604,0.306137798359815,0.50033005991894,0.6715841696758947,0.7579339831119232,0.3654463713160797
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,fc,0.2,0,1600,0.47919012162647745,0.5006420513465824,0.6064479697788103,0.5934047536392284,0.6100800306029517,0.5437368043603037,0.6246617540932317,0.608607862290888,0.544573476033867,0.5383868542312833,0.5075392213832692,0.518118347178219,0.8765909911787477,0.7336697650809176,0.3690517697954785
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,fc,0.3,0,1400,0.4790014840367793,0.5007161342323938,0.5631533817698609,0.5670749232289304,0.6345337569478147,0.5659390091702862,0.6500515862375713,0.6621394750742716,0.628994169998516,0.5779585063027588,0.5186834944030939,0.5210911494267083,0.9356250021971443,0.712067746374454,0.41694150779405037
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,star,0.1,0,1800,0.47922245617089915,0.5005374849350637,0.5046819801896829,0.532394005377159,0.5751764414083843,0.5163572503942944,0.6648544846407219,0.5645308042681836,0.6045282296483162,0.5280664624282294,0.5207507558196512,0.5109415709161355,0.7017806710860582,0.6467633371912384,0.181029915266407
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,star,0.1,1,1800,0.4791072809516579,0.5008879139571544,0.8410294363094256,0.671237264575071,1.0113026939442857,0.5905885769100137,0.9157675915716442,0.658854252480095,0.9203051249389803,0.6314876605780249,1.0029373977439582,0.6293211772116967,0.8733704968859174,0.6288829595321477,-0.1295669008580408
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,star,0.2,0,1600,0.47920284678253267,0.5008483760849669,0.5011621465707057,0.552865720202382,0.6160631179785153,0.5234193662826353,0.6019423944498993,0.5492620635255464,0.5621020797611531,0.5008558976325231,0.5238350226889139,0.5214734323265668,0.6716493473460662,0.6259858226913498,0.14781432465715227
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,star,0.2,1,1600,0.47939982508550216,0.5007815549048028,0.8215581940468563,0.6609526351798609,0.8815392748557209,0.6409733497828314,0.8935798707951722,0.6558064876072874,0.9488798005770667,0.6590815216638073,0.8987140922502087,0.6797098024716502,0.8460133779644117,0.5396043339382686,-0.052700714285797035
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,star,0.3,0,1400,0.47961196508252135,0.5009816820022556,0.4952387994680802,0.5450597873303932,0.6070953129085894,0.532915088317172,0.6189308385217965,0.5412851220037683,0.5640508347275489,0.5450176785894443,0.5667936944535762,0.5398944035361823,0.7653537361575923,0.6592395586993935,0.1985600417040161
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,star,0.3,1,1400,0.47948484567917277,0.5007579839110842,0.7570442975423687,0.6503136676101342,0.8375769767210782,0.6227204466031092,0.8387475639111835,0.6347976151302083,0.8773697375624037,0.6454379747077109,0.8055621391945063,0.6692657610145344,0.8614500541280553,0.5832351790035151,0.055887914933549054
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.1,0,3600,1.4252247491418806,0.47263918912221636,1.215738123365476,0.5155584333516698,1.0953133270447353,0.5206888250163078,0.9413421247299005,0.5646194363247417,0.9251707799030868,0.5805360782154095,0.8680266781435565,0.5804924867344997,1.147496596213038,0.471615806392776,0.2794699180694814
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.1,1,3600,1.424718098128514,0.4727188728182051,1.1849026357600017,0.5246259184003412,1.07193074232559,0.525144396261501,0.946173193896382,0.5590772609001745,0.9293929709941957,0.5634593223269174,0.8722221427422103,0.5768109409783824,1.1548867279155683,0.4772279321732132,0.282664585173358
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.1,2,3600,1.4249769642745227,0.47257150764488637,1.1675654365962884,0.5193727771560243,1.0322386998007378,0.5143498032652776,0.8668086412428242,0.5441587770937112,0.8423635404813795,0.5543782095222796,0.7758784386368818,0.5515001008893563,1.1485029370006896,0.47578009871889454,0.37262449836380784
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.2,0,3200,1.4249619105606979,0.47257054517087105,1.2150806525485087,0.5123176293563283,1.102635660780856,0.519554768243194,0.9476239154586462,0.5650274253770032,0.94449185987428,0.5726101065098079,0.8980554746994054,0.5755648238983125,1.1511903419207405,0.4692106168879602,0.25313486722133516
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.2,1,3200,1.4251985369765594,0.4726425980703897,1.1853193801340556,0.5232408467131503,1.0777085422116794,0.5239470752719921,0.9603947970757093,0.5531724517375192,0.9502042696117595,0.5587999621472568,0.9036604145227911,0.5722376472020523,1.1624131126851251,0.4744578192281331,0.25875269816233404
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.2,2,3200,1.425022156422851,0.47275723854844737,1.167022947915367,0.5192027199642775,1.028782299825104,0.5109151134944687,0.8806929779390257,0.5432348777764783,0.860529660512087,0.548439245520549,0.7961761181169326,0.5511996306922833,1.1517682155011506,0.4772247135037146,0.35559209738421804
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.3,0,2800,1.4249696818649993,0.4726021359361822,1.2200901827770219,0.5153397093614375,1.1130058980376978,0.516453563311916,0.9707559156886608,0.5623751777575315,0.9669725058947934,0.5774960465608547,0.9067748664158367,0.5829479152206771,1.1497734820553487,0.47507960454855075,0.24299861563951197
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.3,1,2800,1.424989103458932,0.4725915162032372,1.1810172378397628,0.5306651106021079,1.0825607844538845,0.52785960151586,0.9647847023299438,0.5531413085636463,0.9531760701839306,0.5644609580478158,0.8934019693713787,0.5710632181257732,1.146593030199576,0.4744018080870519,0.2531910608281972
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,chain,0.3,2,2800,1.4249486723486287,0.4726586503814742,1.1586429043980946,0.5219106227788561,1.0304185549388678,0.5131561135977769,0.8829078313739436,0.5458838251136127,0.8552969983029097,0.5501119274858767,0.7850923117495661,0.5488107735282809,1.1434671372748468,0.4817773549029534,0.35837482552528077
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,circle,0.1,0,3600,1.4251906026982104,0.47268910354204274,1.2352091043224598,0.5411099917415831,0.93127009589126,0.5218283641988447,0.7648966700635742,0.54195353120851,0.6994516674482533,0.5412297967027669,0.6107125607656293,0.5173515918405927,1.1033316071030086,0.48566208636038616,0.4926190463373793
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,circle,0.2,0,3200,1.4249932309277369,0.4726000206171479,1.2315111805428471,0.5418717455508507,0.9368408738637497,0.5123993167100447,0.7861458148585245,0.551085549072268,0.7003782087647837,0.5427649905958939,0.6123575713250409,0.5290894736808152,1.114084488799066,0.47321498720058797,0.5017269174740251
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,circle,0.3,0,2800,1.4249658981025746,0.4726379739320901,1.2217665011787413,0.5395124028737256,0.95430540628742,0.509369073859576,0.7800087833651788,0.5364093466177615,0.7041246420537115,0.5380509566512522,0.6273621439719717,0.5264114005975443,1.126061664764713,0.4721167608441822,0.4986995207927414
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,fc,0.1,0,3600,1.4253347274885373,0.4725295474813993,1.0957776742341923,0.5316824971147524,0.8087649738380216,0.5318688359836701,0.580508405150706,0.5197630441818487,0.433638837441254,0.46095257804161194,0.4029322308894473,0.46029970214120347,1.1564681667652252,0.46757252173939723,0.7535359358757779
moral_stories,qwen-7b-instruct,rigid:rigid,model_induced,fc,0.2,0,3200,1.4250712120527813,0.4725745412016312,1.0290000219520126,0.5396369499592746,0.6610990045733902,0.48871099082357183,0.5642773229597391,0.5191119641983761,0.38257212158968856,0.4026768477171868,0.3724156034256863,0.4113512626086526,1.1471718084159555,0.4536354451640488,0.7747562049902692
