dataset,model_key,prompt_strategy,model_condition,topology,minority_ratio,position_config,n,entropy_baseline_mean,entropy_baseline_std,entropy_r0_mean,entropy_r0_std,entropy_r1_mean,entropy_r1_std,entropy_r2_mean,entropy_r2_std,entropy_r3_mean,entropy_r3_std,entropy_r4_mean,entropy_r4_std,entropy_shadow_mean,entropy_shadow_std,entropy_recovery
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,star,0.2,0,1600,0.4794394666562647,0.5004864292235084,0.49828845056790283,0.5551146386182348,0.6047317169684674,0.5101638353995395,0.5824383069589527,0.5339614118752992,0.5917770752897933,0.5500595580751507,0.5258834706777129,0.5358250436005144,0.6574487185402047,0.597821756953909,0.1315652478624918
harmbench_standard,qwen-7b-instruct,rigid:rigid,model_induced,star,0.2,1,1600,0.47976966123517056,0.5007538877553641,0.8253166708360788,0.6630010344906675,0.8878290915941237,0.6235984346605107,0.9141059911401692,0.6504234824430177,0.9795310549979849,0.6756433935745795,0.9624234449729822,0.6953620465326699,0.9080624464290608,0.5850040663523377,-0.0543609985439214
synthetic,qwen-7b-instruct,lenient:lenient,model_induced,fc,0.2,0,400,1.782730575725168,0.3609665087575653,0.9719959398160093,0.4071376373979926,0.4718065310809193,0.43030476825156116,0.3750219451446287,0.3447237770841897,0.2410054630726684,0.2577980121127124,0.25018093859918444,0.2879073761694869,0.9460319999286618,0.3545427338813015,0.6958510613294774
synthetic,qwen-7b-instruct,lenient:lenient,model_induced,star,0.2,0,400,1.7821875474761315,0.36046574761209055,0.990453580321857,0.444553093220384,0.6713582720708946,0.5440742325522105,0.6040132286227907,0.4800315123908153,0.6146675305141887,0.4735327553943975,0.6279335210462085,0.5135465734832287,0.9528076137965783,0.3593375727514845,0.3248740927503698
synthetic,qwen-7b-instruct,lenient:lenient,model_induced,star,0.2,1,400,1.783072792581777,0.3601684198142031,1.2827415769923252,0.4715078090468087,1.106903513019616,0.4807009489585917,1.0490280258916127,0.4789834736935579,1.115530331725294,0.4267794308888193,1.109105861073316,0.48230394480780453,1.050121611261724,0.3127909182705929,-0.058984249811592004
synthetic,qwen-7b-instruct,lenient:rigid,model_induced,fc,0.2,0,400,1.7819165269421482,0.36023634710978825,0.9766907346019577,0.39915049246553824,0.42724650663892466,0.4388725294827523,0.27267901459771815,0.3216124581596128,0.21427787962008346,0.27804101179552076,0.1785518711802763,0.24988661707124007,0.9892255004884863,0.34026199171357807,0.8106736293082101
synthetic,qwen-7b-instruct,lenient:rigid,model_induced,star,0.2,0,400,1.7826845864083374,0.36040552209433613,0.9787935396208717,0.44819755755057167,0.6646927990082019,0.49784448078919263,0.6249088982401411,0.4418334515911535,0.6634500526392363,0.477214541428528,0.6380103834602794,0.4591757770052772,0.9335384661734933,0.33729041783743563,0.29552808271321396
synthetic,qwen-7b-instruct,lenient:rigid,model_induced,star,0.2,1,400,1.7825036463409523,0.3607088962412303,1.2889411638913832,0.44437628378685146,1.191910375368532,0.46208600805518224,1.1202222499424075,0.45454203109049013,1.1141695011131778,0.4779619758314404,1.119713705812214,0.4418047527801867,0.9835513398172295,0.3513179013479006,-0.13616236599498444
synthetic,qwen-7b-instruct,rigid:lenient,model_induced,fc,0.2,0,400,1.8553843986671228,0.2752467804173085,1.0756564910519228,0.48544217454644994,0.5082713474063517,0.46816445090529957,0.40627529915084426,0.3922043395622453,0.3221411134990611,0.3504399937255917,0.2863054007229572,0.3298189224001892,0.965380114373345,0.33736643839114366,0.6790747136503879
synthetic,qwen-7b-instruct,rigid:lenient,model_induced,star,0.2,0,400,1.856234854426862,0.27450647097737585,1.0698170835787828,0.4431104801435426,0.7530825671927489,0.5219200916730138,0.7176314324887524,0.5056117986900956,0.7513116863646951,0.5156471376560561,0.7138245309870633,0.5516616886095013,1.0072584184616395,0.35996735037286,0.2934338874745762
synthetic,qwen-7b-instruct,rigid:lenient,model_induced,star,0.2,1,400,1.8558796940595585,0.27482190581924676,1.4051383708986935,0.45515845332670757,1.1837029563920967,0.48111982017040783,1.172479408190669,0.4749621039119446,1.1785621489695326,0.48873019695161074,1.1755910159734306,0.47086923273770576,1.0115111459896788,0.36617314344541163,-0.1640798699837518
synthetic,qwen-7b-instruct,rigid:rigid,model_induced,fc,0.2,0,400,1.8561138114798548,0.2754542665265519,1.0515397844689023,0.5269374229717309,0.487993073100365,0.44849385445940804,0.34910407267215005,0.4096649910523508,0.3028353658369472,0.37189946689033526,0.3275164922987432,0.35001962275715875,0.9365985201161771,0.37114968486188693,0.6090820278174338
synthetic,qwen-7b-instruct,rigid:rigid,model_induced,star,0.2,0,400,1.8557630677849948,0.27529325380332187,1.045466845779542,0.43630217641230346,0.6674600681638264,0.5529186894209185,0.6679561130894708,0.4879354146561867,0.7255616850788165,0.5207545080137678,0.7236823372979176,0.4673428711914335,0.9758421220977107,0.33452165869600453,0.25215978479979306
synthetic,qwen-7b-instruct,rigid:rigid,model_induced,star,0.2,1,400,1.8560091198781503,0.2751954050567582,1.4142128920739843,0.4028321510046429,1.2669569186275818,0.45472323526807795,1.25590633129999,0.45106726104753947,1.2136273172948233,0.47938543061044214,1.2264361152170788,0.44803902046210414,1.0287421538150556,0.3278194097082206,-0.19769396140202322
